varying_param_name,varying_param_value,density_method,RMSE,RW-RMSE,SERA,DW-RMSE,DW-SERA
noise,0.008008008008008008,denseweight,2.325727692889943,2.9557348327827633,2588.175346898463,3.018066944297973,3495.1246450314843
noise,0.008258258258258258,relevance,2.262714822810628,2.902603567972243,2496.467667009263,2.986541145929325,3356.2202909655125
noise,0.008258258258258258,denseweight,2.29657823812186,2.930773318775692,2544.7426813691673,2.994190361444286,3421.1623674300063
noise,0.008508508508508508,relevance,2.2945099572712144,2.9089613584064415,2507.3746568954043,2.9983368962379022,3399.213009812713
noise,0.008508508508508508,denseweight,2.300109564026504,2.938174689958999,2557.680241375515,3.0001318634487415,3422.9514236692594
noise,0.008758758758758759,relevance,2.255266665172457,2.8317300481416807,2375.90410576608,2.9295771112219273,3279.0718554756686
noise,0.008758758758758759,denseweight,2.318978118186341,2.9365470968654583,2554.6465260903456,3.0004366543729786,3459.06579548783
noise,0.009009009009009009,relevance,2.273013018190604,2.863759643429337,2429.588912878282,2.946279339678452,3303.165644031726
noise,0.009009009009009009,denseweight,2.296838567768051,2.922684597316731,2530.690924107196,2.9948191119198135,3412.538709863418
noise,0.009259259259259259,relevance,2.277166213555165,2.850827911297784,2407.8518342012912,2.9419327528179346,3306.566524301975
noise,0.009259259259259259,denseweight,2.319483845075174,2.945136203105797,2569.6579783172606,3.0063376056826336,3450.648723843955
noise,0.00950950950950951,relevance,2.2758464983034488,2.8892638874127665,2473.3079609108827,2.972913362829349,3352.6630371187803
noise,0.00950950950950951,denseweight,2.3263426469017023,2.920291769084173,2526.3703190905185,2.9963361578079106,3476.459995818874
noise,0.00975975975975976,relevance,2.243550945798689,2.8643604100543145,2431.073743066148,2.9486909676828543,3272.733452037103
noise,0.00975975975975976,denseweight,2.3198308276389756,2.923691033598097,2532.1282951792255,2.995648690230713,3465.7297688663384
noise,0.01001001001001001,relevance,2.266293448001415,2.8593537971911385,2422.655754203559,2.950697751756275,3302.634697933285
noise,0.01001001001001001,denseweight,2.31524963139325,2.91869472813582,2523.523450196754,2.9842466319651244,3435.165507306079
noise,0.01026026026026026,relevance,2.270973504075875,2.856112555831227,2416.784958573745,2.9482501745742047,3302.067639940753
noise,0.01026026026026026,denseweight,2.3399429266397083,2.97534820697527,2622.5860658573724,3.042456334460133,3551.3014220687037
noise,0.01051051051051051,relevance,2.2561253565958364,2.87530588324763,2449.4365318334603,2.9720615374975345,3316.5771383479646
noise,0.01051051051051051,denseweight,2.31210897239328,2.945202991799458,2569.696177940175,3.004733025695261,3468.379004227813
noise,0.010760760760760761,relevance,2.2533536516388897,2.8331135680779655,2378.3697369073584,2.9211443588975157,3233.300989809026
noise,0.010760760760760761,denseweight,2.2855052383030134,2.8900999952768434,2474.5877753334594,2.9622314944072072,3349.083459408217
noise,0.011011011011011011,relevance,2.2477118546560884,2.86687634650051,2434.9462953557195,2.9533086117202725,3303.1521687813333
noise,0.011011011011011011,denseweight,2.296054890999438,2.9461744763620694,2571.476660072771,3.0014271877427645,3423.758560576507
noise,0.01126126126126126,relevance,2.266016418707514,2.8737624330275198,2446.965479887015,2.9648318716351527,3327.0307155411165
noise,0.01126126126126126,denseweight,2.3193217824191397,2.9606482314881473,2596.794771746422,3.020189696357236,3492.020753569885
noise,0.011511511511511512,relevance,2.2487771152825418,2.863056494252532,2428.749328210318,2.949427098136179,3295.6211300387117
noise,0.011511511511511512,denseweight,2.304074943323616,2.955566657081529,2588.0002330317498,3.0131825095460254,3458.729975986561
noise,0.011761761761761762,relevance,2.253812899173005,2.8630528855032997,2428.72525830018,2.950501637930565,3297.783726056506
noise,0.011761761761761762,denseweight,2.313012976617503,2.947103008709007,2573.108742467481,3.009921564424853,3453.4500892428046
noise,0.012012012012012012,relevance,2.255411946831281,2.8562069168171034,2417.0020380348333,2.946114882746819,3295.120032843178
noise,0.012012012012012012,denseweight,2.3622572664780828,3.0011655943477664,2668.3826590419158,3.051889998858086,3600.732072662963
noise,0.012262262262262262,relevance,2.2779820839333045,2.8615161902714408,2425.7999640485746,2.953979796234016,3331.012580177805
noise,0.012262262262262262,denseweight,2.299061415641526,2.929270149903593,2542.093092191879,2.985936880233597,3417.189392782311
noise,0.012512512512512512,relevance,2.280647436946289,2.882951472144676,2462.3401656382775,2.9835550902051047,3382.207910793937
noise,0.012512512512512512,denseweight,2.2914342843736892,2.9259630671559655,2536.4369873061696,2.991181599985353,3400.8399439961822
noise,0.012762762762762763,relevance,2.2545045244842115,2.8716024662605397,2443.017973403649,2.963671789570075,3316.6170602149864
noise,0.012762762762762763,denseweight,2.3166562597448928,2.934346255971056,2550.8409905533827,2.9947622273764205,3450.28438674965
noise,0.013013013013013013,relevance,2.2532329064590635,2.896390969019264,2485.656634890839,2.983023466334128,3329.0623103262355
noise,0.013013013013013013,denseweight,2.3021812337473,2.947871563562991,2574.423790094713,3.0104879788362324,3455.8692197302603
noise,0.013263263263263263,relevance,2.305244979844304,2.9263226923645758,2537.1154663532334,3.0193568049739943,3428.4184978228072
noise,0.013263263263263263,denseweight,2.3440050795779097,2.944749378047097,2568.9949945782146,3.016259902105505,3510.4417536841574
noise,0.013513513513513514,relevance,2.2738228725622105,2.898863075173304,2489.8547295417793,2.9902130454164535,3381.827543557365
noise,0.013513513513513514,denseweight,2.317791250493245,2.972291244025165,2617.274450050836,3.0265202415744032,3492.438370470052
noise,0.013763763763763764,relevance,2.2592747203470576,2.8573144207860595,2419.2258917610297,2.94840823682002,3286.2158099547505
noise,0.013763763763763764,denseweight,2.326336593670114,2.9474338065615076,2573.6984026993077,3.0167538318622205,3491.3540166028138
noise,0.014014014014014014,relevance,2.2670550473716,2.8825860200222784,2462.039326841773,2.9679250770395202,3332.5589263459137
noise,0.014014014014014014,denseweight,2.3085347537739183,2.9422745420012912,2564.5995879325033,3.000792294309876,3452.9567539111795
noise,0.014264264264264264,relevance,2.2646163487668245,2.865879638572349,2433.486042379215,2.9557270275587704,3307.2845180885656
noise,0.014264264264264264,denseweight,2.3406773950448994,2.9752803614242804,2622.6069875798958,3.028842964152035,3540.339693680647
noise,0.014514514514514514,relevance,2.2380252990750313,2.8403788126685594,2390.4893994212807,2.927501553843413,3259.3796716823126
noise,0.014514514514514514,denseweight,2.308179004865024,2.923972321117225,2533.056775547592,2.975392781939231,3419.3144793751667
noise,0.014764764764764765,relevance,2.273222385739583,2.8940643006003492,2481.5845453088978,2.9790539375364236,3336.7782124504893
noise,0.014764764764764765,denseweight,2.3078986255792016,2.9087045382911283,2506.410897760343,2.9631674379771398,3390.303428532582
noise,0.015015015015015015,relevance,2.274607376727589,2.85981803144173,2423.1839384231766,2.9436129386334713,3298.400252067183
noise,0.015015015015015015,denseweight,2.2820660839636493,2.872055195445641,2443.624938299681,2.936133284668983,3318.217668242137
noise,0.015265265265265265,relevance,2.257918195151559,2.8716057303078726,2443.2583911426022,2.97011168275399,3333.6335738416683
noise,0.015265265265265265,denseweight,2.333179179360243,2.962706620334831,2600.509058172511,3.029780349204336,3538.594179961835
noise,0.015515515515515516,relevance,2.2495126277436284,2.8471607867918403,2401.761757882625,2.9308735377361717,3254.4278748112665
noise,0.015515515515515516,denseweight,2.322902584447241,2.9503960465213495,2578.893465500993,3.0076929305104336,3467.932738320809
noise,0.015765765765765764,relevance,2.264715043717964,2.8738071061355637,2446.9096681352235,2.9655349133841313,3316.627653617898
noise,0.015765765765765764,denseweight,2.298007004590209,2.923241146408567,2531.807929511291,2.982556818261082,3405.20353549625
noise,0.016016016016016016,relevance,2.281645632910467,2.889426941383307,2473.3496932405174,2.9779784515248795,3365.2111969946845
noise,0.016016016016016016,denseweight,2.2949953936309067,2.9179972691771785,2522.4833227539843,2.987029697420391,3417.5033854880953
noise,0.016266266266266267,relevance,2.2508100194480773,2.851615581876227,2409.3100956944945,2.939899269742537,3272.191780670572
noise,0.016266266266266267,denseweight,2.3154609999871485,2.937467270929372,2556.1875373614184,3.00462881186112,3463.667993050982
noise,0.016516516516516516,relevance,2.2515434709955926,2.8622602369115486,2427.1705654815487,2.9460328169711247,3275.255435595246
noise,0.016516516516516516,denseweight,2.309183938457674,2.9180459092354902,2522.6499441462097,2.9830394157217848,3418.944564743068
noise,0.016766766766766767,relevance,2.274478738536774,2.8600165423867328,2423.358589727538,2.9481221059666236,3289.4003882624716
noise,0.016766766766766767,denseweight,2.3285017064706106,2.9382835866760972,2557.518044792226,3.0080084968844556,3488.735935530307
noise,0.017017017017017015,relevance,2.2709594722917235,2.8827307960207094,2462.3647118403373,2.9661466472530296,3333.514614200448
noise,0.017017017017017015,denseweight,2.299207826611091,2.9381325572492916,2557.6632739070687,2.993471826532142,3434.187850745779
noise,0.017267267267267267,relevance,2.2662759209067413,2.8652905570678455,2432.3230406769458,2.9512926737342005,3316.280157916095
noise,0.017267267267267267,denseweight,2.314427915957622,2.928420735084073,2540.578508735189,3.0004713724697623,3448.6986394076994
noise,0.017517517517517518,relevance,2.312319740752005,2.8932586830127014,2480.0372612596243,2.995362534157926,3433.062362668762
noise,0.017517517517517518,denseweight,2.3168915529344165,2.950545599541741,2579.1378633688973,3.0149332629725825,3483.873071825817
noise,0.017767767767767766,relevance,2.2917870337187125,2.884665922104381,2465.3963467161457,2.9778178034213134,3376.444283416664
noise,0.017767767767767766,denseweight,2.2982437004417844,2.94538034453809,2570.1111802612054,3.003568784814276,3415.1028072683803
noise,0.018018018018018018,relevance,2.2855706326306366,2.894331700764376,2481.9534584022335,2.994686590800624,3391.3313328551476
noise,0.018018018018018018,denseweight,2.323170063953883,2.9558304745387884,2588.467116229058,3.0034749003155867,3498.12316682699
noise,0.01826826826826827,relevance,2.269426597890139,2.8735762502102786,2446.6365471348536,2.9597559063320884,3327.3475932650317
noise,0.01826826826826827,denseweight,2.2923148251423213,2.938026081959227,2557.5269004517963,3.0054040044750376,3425.355130308847
noise,0.018518518518518517,relevance,2.2471165229753827,2.847367691813587,2402.1312092884336,2.9380734945318436,3266.2804161236104
noise,0.018518518518518517,denseweight,2.2900103909078857,2.9158354230608348,2519.08070795901,2.9814885899904517,3421.1703875020153
noise,0.01876876876876877,relevance,2.2660895222835546,2.8656131329536083,2433.1641453642,2.9557578701054257,3312.985469725849
noise,0.01876876876876877,denseweight,2.317994690805632,2.931324922241901,2545.5221447189897,2.99308286163331,3439.1049898501656
noise,0.01901901901901902,relevance,2.275402601939239,2.882694814900764,2462.1553208416335,2.9710293391094837,3342.7088687358746
noise,0.01901901901901902,denseweight,2.3300139459023983,2.9466628733953164,2572.2297235278384,3.004500531808126,3480.189973127297
noise,0.01926926926926927,relevance,2.2733208755041296,2.875504697846898,2449.743874635499,2.96659252516239,3342.7080940837664
noise,0.01926926926926927,denseweight,2.3237317560156834,2.9546735525723085,2586.321755692381,3.019314060564974,3500.323036276054
noise,0.01951951951951952,relevance,2.245672857528266,2.8454908937680625,2399.060974496275,2.942747270578952,3273.3704002482086
noise,0.01951951951951952,denseweight,2.323079043449704,2.933568365170614,2549.449572537546,3.008706197553946,3467.0576310029955
noise,0.01976976976976977,relevance,2.2807540726333446,2.904923387780159,2500.2044487170874,2.9878904934544925,3372.371644458484
noise,0.01976976976976977,denseweight,2.3279392844080182,2.935306741986849,2552.6091920492518,3.0032635694688357,3477.437740414813
noise,0.02002002002002002,relevance,2.2407933524889536,2.8382320609151477,2386.510878627118,2.938038969283563,3264.1718448972456
noise,0.02002002002002002,denseweight,2.3047703564791266,2.9407913075662986,2562.179038797936,3.0041623285986843,3447.714335382495
noise,0.02027027027027027,relevance,2.2686200364748004,2.9026624994661203,2496.6992364240573,2.980851525478569,3352.7050296156985
noise,0.02027027027027027,denseweight,2.3208163966397843,2.942656646876998,2565.0711128551607,3.013672414275507,3468.953103137245
noise,0.02052052052052052,relevance,2.2827457705033645,2.8680673930296985,2437.3049755711177,2.9547825320316186,3296.0335683089947
noise,0.02052052052052052,denseweight,2.3082061886371115,2.9362296985182468,2554.364085590871,2.999640525937769,3456.926168855333
noise,0.02077077077077077,relevance,2.265965844948758,2.8858406506323457,2467.5102021412813,2.9820524977790046,3366.1356707030113
noise,0.02077077077077077,denseweight,2.2949010537811363,2.914208396674356,2516.0414277976383,2.984736191244312,3395.6544880366496
noise,0.02102102102102102,relevance,2.2675604275729224,2.8596219827237777,2422.7607746132844,2.9455302377339367,3295.596153842378
noise,0.02102102102102102,denseweight,2.3624593844006494,2.9718921993087024,2616.5483378305266,3.0380283050476002,3561.2128364456144
noise,0.02127127127127127,relevance,2.2613654376690207,2.8684745735887436,2437.897454082859,2.9528540683992355,3301.5505222647757
noise,0.02127127127127127,denseweight,2.3217275804998305,2.9503476630432592,2578.8180207958326,3.0128803919402514,3489.623727070325
noise,0.021521521521521522,relevance,2.2669839547637953,2.8942285596583024,2481.656058969144,2.9839826741685873,3369.462873691227
noise,0.021521521521521522,denseweight,2.290561368020151,2.9047763304309813,2499.698033560371,2.9617663689373654,3368.2823106019455
noise,0.02177177177177177,relevance,2.257523452369603,2.8812191030011425,2459.3363813782094,2.9617232108496547,3284.0996071708364
noise,0.02177177177177177,denseweight,2.2980257522193557,2.9122915131034985,2512.6529707818486,2.9760626511363686,3409.734331725331
noise,0.022022022022022022,relevance,2.2669675757017536,2.8809998763288887,2459.2490198369564,2.9651235891443206,3331.279826047841
noise,0.022022022022022022,denseweight,2.2813593142767146,2.884190907876541,2464.2926137516365,2.947890105062848,3325.7205732125517
noise,0.022272272272272273,relevance,2.279141194339797,2.8679509065455786,2436.721629943931,2.963291803058963,3350.9377287098628
noise,0.022272272272272273,denseweight,2.318836843576171,2.9531738430383023,2583.873676041419,3.0171242876959594,3471.7463058071025
noise,0.02252252252252252,relevance,2.258364275196911,2.8806659000702406,2458.543113892718,2.9703453086799834,3341.8995023055877
noise,0.02252252252252252,denseweight,2.292355548156264,2.9013353062750538,2493.9072987724376,2.9628863548152,3369.2380517910783
noise,0.022772772772772773,relevance,2.2765641898633904,2.8799530477550914,2457.446461842942,2.970030861900154,3347.711181657032
noise,0.022772772772772773,denseweight,2.307245060398168,2.93534377105658,2552.6261313425916,3.0081200623464377,3428.5931246402292
noise,0.023023023023023025,relevance,2.276851934835669,2.891273709178857,2476.7912672225225,2.975801459545657,3347.305688283998
noise,0.023023023023023025,denseweight,2.2956267415270015,2.911278606801035,2510.9715467005244,2.9836529629250377,3381.0734629150033
noise,0.023273273273273273,relevance,2.258054700975563,2.8728460789503973,2445.1780570082433,2.9523253645464944,3293.7358488156788
noise,0.023273273273273273,denseweight,2.2838289624712846,2.898846900669364,2489.502053879783,2.970615075783802,3371.376363791045
noise,0.023523523523523524,relevance,2.2651214960693027,2.8582376526626496,2420.7230338586633,2.953156488231743,3296.1263996976095
noise,0.023523523523523524,denseweight,2.336458187669918,2.9590561239756883,2594.0363880970476,3.01349559143338,3497.4676535702174
noise,0.023773773773773772,relevance,2.2585103697974,2.871337590601721,2442.881471816454,2.9546498427241636,3307.491046408337
noise,0.023773773773773772,denseweight,2.2825784721068536,2.9148006076348487,2516.9843780884135,2.9866151803338723,3377.9161703376267
noise,0.024024024024024024,relevance,2.267362432460733,2.866463789776597,2434.1251932088285,2.9594147776218023,3315.12493471221
noise,0.024024024024024024,denseweight,2.302315795854813,2.926793229913728,2537.5643858106223,2.983889211806526,3418.124971938923
noise,0.024274274274274275,relevance,2.253581737335825,2.859231290152509,2422.277005080244,2.948857185024593,3275.123415044605
noise,0.024274274274274275,denseweight,2.298910470400703,2.8882869075996522,2471.4655783997705,2.9544900556019997,3364.834432878942
noise,0.024524524524524523,relevance,2.2885237319583305,2.893846630392674,2480.9010749896947,2.98139939253075,3377.794476601563
noise,0.024524524524524523,denseweight,2.2899741718287014,2.907858323962504,2504.9106397977134,2.9849637823350696,3373.9015609413386
noise,0.024774774774774775,relevance,2.2628825338754757,2.89531110473098,2483.480000135111,2.9792677939008474,3339.6984104314733
noise,0.024774774774774775,denseweight,2.2698050249460606,2.88664699821531,2468.877345278574,2.95229163975515,3321.4536960604696
noise,0.025025025025025023,relevance,2.2461565341068503,2.8624605029439465,2427.5329773589383,2.9544671720786617,3294.4206129681525
noise,0.025025025025025023,denseweight,2.293764375034097,2.9246546170554537,2534.120168220896,2.985751712387772,3418.031637986734
noise,0.025275275275275275,relevance,2.267750938422233,2.8896848533946287,2474.043304532189,2.9762036401990493,3346.030782492125
noise,0.025275275275275275,denseweight,2.3095778684790043,2.9455166308438896,2570.167252449195,3.0132145625513314,3456.6610730670036
noise,0.025525525525525526,relevance,2.2588891902443398,2.8619937520970216,2426.9818000471523,2.950103820595144,3290.9421739769296
noise,0.025525525525525526,denseweight,2.295084893118892,2.913875985296861,2515.39637148464,2.9728618016892088,3383.1037683950444
noise,0.025775775775775774,relevance,2.304418100086059,2.892392139100077,2478.401864009441,2.984175995468989,3380.3134163320387
noise,0.025775775775775774,denseweight,2.320402829428682,2.931464175838267,2545.7800341638113,2.992271916993427,3464.388038812783
noise,0.026026026026026026,relevance,2.288064049709684,2.8780137130095427,2453.9579784320917,2.967791493359861,3349.7187673101316
noise,0.026026026026026026,denseweight,2.29486791350063,2.9272872132499734,2538.927727259279,2.988665897715427,3419.652518502452
noise,0.026276276276276277,relevance,2.240329087461374,2.8431369391234846,2394.9444761700156,2.925979885785697,3247.126623965889
noise,0.026276276276276277,denseweight,2.302026431064055,2.938124767550882,2557.5788417105214,3.0024911674117125,3439.38434122396
noise,0.026526526526526525,relevance,2.24781501423478,2.862700928468659,2428.1545176618606,2.949113005830112,3288.6970791991994
noise,0.026526526526526525,denseweight,2.3329801359634574,2.923514116395911,2531.727790253095,2.987402928120811,3454.3793639578585
noise,0.026776776776776777,relevance,2.270602081999056,2.9097675371043414,2508.5416533416756,2.9895287940656705,3370.0840791075652
noise,0.026776776776776777,denseweight,2.3174743133211333,2.958213168472412,2592.4862984214674,3.020863322002403,3478.2598417386494
noise,0.02702702702702703,relevance,2.309362220221129,2.9092586386124486,2507.5957342284637,3.0013825786588875,3403.6357312503565
noise,0.02702702702702703,denseweight,2.318092467813685,2.9251741125238944,2534.904084987052,2.9930825816355044,3450.8614393840094
noise,0.027277277277277277,relevance,2.267938760269572,2.879661220795383,2456.8808109004585,2.9685887045898633,3315.916253044074
noise,0.027277277277277277,denseweight,2.337858770886858,2.9645531748885174,2603.580398317202,3.0374363583453072,3537.8646801547425
noise,0.027527527527527528,relevance,2.2690361221906,2.894450745671582,2482.1400063168785,2.9870829350854775,3372.6272725816375
noise,0.027527527527527528,denseweight,2.2839468196525616,2.8981070877950805,2488.143734264281,2.959258605845886,3363.440708986041
noise,0.027777777777777776,relevance,2.2674906939872392,2.8883236458591757,2471.772243817775,2.974433431153687,3338.5136715504123
noise,0.027777777777777776,denseweight,2.294207591563945,2.922458574880545,2530.345276247045,2.986404941564073,3406.6434814116487
noise,0.028028028028028028,relevance,2.271378240505657,2.8834292743448295,2463.1707198249383,2.965201057219655,3323.074593466913
noise,0.028028028028028028,denseweight,2.297175716487665,2.9499384270197795,2578.0940064162205,3.006081689117741,3445.9703503317273
noise,0.02827827827827828,relevance,2.2817769468156834,2.9088178816852115,2507.0527175952593,2.993994448879694,3372.2092932505334
noise,0.02827827827827828,denseweight,2.3159195385771327,2.953526316322338,2584.2889561919314,3.0149851993083714,3478.114067896665
noise,0.028528528528528527,relevance,2.2692520038003714,2.8979750018301553,2488.171795767271,2.9861890025287385,3347.7264325735296
noise,0.028528528528528527,denseweight,2.291185961739679,2.9033881086935707,2497.3391515218896,2.977523094057348,3373.8980646148925
noise,0.02877877877877878,relevance,2.2444118269950892,2.825517074763276,2364.995510689471,2.908217632990023,3223.9534013020475
noise,0.02877877877877878,denseweight,2.290128119717164,2.909306713036392,2507.69275399599,2.9806585992746646,3389.8602534323663
noise,0.029029029029029027,relevance,2.2751167325765356,2.8932280189422674,2479.882444582425,2.9767689200592478,3340.7127014028933
noise,0.029029029029029027,denseweight,2.316066530880465,2.9628178578087234,2600.561706953348,3.0168915152185827,3480.023979801284
noise,0.02927927927927928,relevance,2.2624917300503458,2.8750711262305355,2449.1983036854626,2.959956387432222,3326.682174460028
noise,0.02927927927927928,denseweight,2.32919983707832,2.936917430530475,2555.4791848690606,3.003277184985751,3458.982501860113
noise,0.02952952952952953,relevance,2.2525505670032864,2.8515981541334114,2409.342952696616,2.938068887698286,3273.176869485378
noise,0.02952952952952953,denseweight,2.305659675294483,2.93914083396279,2559.2931636239714,2.9885821261047023,3436.404469353912
noise,0.029779779779779778,relevance,2.2541233220613335,2.8766319413942534,2451.7689909620894,2.9652486818063313,3307.2012471642693
noise,0.029779779779779778,denseweight,2.3550263895797743,2.9335880176140368,2549.7777527433996,3.0084516362492226,3502.9224123759222
noise,0.03003003003003003,relevance,2.2716207229454595,2.8964087567313594,2485.727406377797,2.98206570829487,3370.493605651078
noise,0.03003003003003003,denseweight,2.297149489722307,2.9531496746816104,2583.689020746802,3.0148578614700683,3446.844812291939
noise,0.03028028028028028,relevance,2.2549418257583724,2.856852869021705,2417.9542294415664,2.9533107728272006,3307.4515323680953
noise,0.03028028028028028,denseweight,2.2846620642953734,2.9045243817422546,2499.247456799061,2.957003108964851,3348.3926942810513
noise,0.03053053053053053,relevance,2.2869512455948233,2.947134027010252,2573.3260524123366,3.0259301770872695,3425.312854950961
noise,0.03053053053053053,denseweight,2.3073026773911036,2.93502632669476,2552.178272858277,3.0078089876267016,3446.0430197432847
noise,0.03078078078078078,relevance,2.2603191369211895,2.849615084741743,2406.0352724036197,2.9570124531230833,3341.4448264268185
noise,0.03078078078078078,denseweight,2.319669316649544,2.932821399796674,2548.3302924202076,3.0016656801357717,3484.248319191218
noise,0.031031031031031032,relevance,2.2824500203444833,2.908608599110104,2506.6293953029895,2.997947571425139,3388.7502777094764
noise,0.031031031031031032,denseweight,2.3172839815853914,2.9313346525127075,2545.4824299904703,3.0023706395893726,3466.298932028827
noise,0.031281281281281284,relevance,2.2884657348788746,2.913464017565104,2514.980305343288,2.9984581694363146,3391.5365306863505
noise,0.031281281281281284,denseweight,2.309162401320797,2.948031246645774,2574.7136846276567,3.014747065892035,3474.050479013714
noise,0.03153153153153153,relevance,2.2769339836852343,2.8885387292481752,2471.990676365285,2.9750783983719997,3321.2462427462847
noise,0.03153153153153153,denseweight,2.286131162941427,2.9351878605202115,2552.5495377555917,2.9982316681939647,3420.6220370768106
noise,0.03178178178178178,relevance,2.282838413376419,2.8988598594044106,2489.5793868115993,2.9963471758114424,3414.18923631598
noise,0.03178178178178178,denseweight,2.282721383794143,2.888580353517703,2472.033007082663,2.95108676134073,3331.603924467878
noise,0.03203203203203203,relevance,2.2742122804974025,2.8945033784751413,2482.6213683190067,2.978144564898221,3343.9246679313974
noise,0.03203203203203203,denseweight,2.2883821015405017,2.9102950697412373,2509.482969044443,2.9810739079818753,3377.7697716545254
noise,0.03228228228228228,relevance,2.2841885594898512,2.862263020164346,2427.126021328856,2.9627824954809694,3340.168858888058
noise,0.03228228228228228,denseweight,2.307320828112914,2.9304785068238597,2544.0289296185424,2.992876620579246,3442.2806587421046
noise,0.032532532532532535,relevance,2.2558159399599584,2.8465573614178235,2400.591615272413,2.9293451121560405,3266.727345069446
noise,0.032532532532532535,denseweight,2.3018574257542466,2.9178402107698402,2522.281644610813,2.9857457028315784,3411.120785416052
noise,0.03278278278278278,relevance,2.256272698064016,2.870990317491223,2441.9919036179786,2.946424915357106,3261.104165322079
noise,0.03278278278278278,denseweight,2.278872688811048,2.9021865003415037,2495.221302680322,2.963703837756399,3343.3891510329054
noise,0.03303303303303303,relevance,2.2941981986775986,2.881980733382787,2460.8533022632687,2.986062293086668,3384.06775434103
noise,0.03303303303303303,denseweight,2.315132586939776,2.956817163407268,2590.109929939719,3.020628112669101,3484.4546810898314
noise,0.03328328328328328,relevance,2.269377386844386,2.8646582893002206,2431.279442764199,2.961755334654822,3314.91318575468
noise,0.03328328328328328,denseweight,2.321343443018889,2.9458334773610813,2571.1433784853743,3.0017464724453737,3477.62948801045
noise,0.033533533533533534,relevance,2.232792019647684,2.854789161408694,2414.738814221538,2.9397220657863876,3234.705407133155
noise,0.033533533533533534,denseweight,2.283927413638297,2.9119526076409166,2512.0142958045103,2.9771983811533227,3359.2604913795853
noise,0.033783783783783786,relevance,2.2759596531455846,2.8896571356760674,2474.098200482006,2.9868889308695694,3346.671913681749
noise,0.033783783783783786,denseweight,2.2989640064279624,2.93652761084561,2554.7415211580783,3.0033370223487577,3413.049816916411
noise,0.03403403403403403,relevance,2.288450601130861,2.9408937283095384,2562.558719694027,3.0274020426096726,3433.8531490939854
noise,0.03403403403403403,denseweight,2.30346879719041,2.911216726948223,2510.8717428611526,2.9644041604577844,3385.392422960348
noise,0.03428428428428428,relevance,2.297007323112141,2.88754930243248,2470.2018402672015,2.9838615310169128,3381.9235562717936
noise,0.03428428428428428,denseweight,2.269787533571387,2.9012217124170734,2493.551920401668,2.9531177566065,3325.3647136521026
noise,0.03453453453453453,relevance,2.2642058034045043,2.854486361220347,2413.8740845555058,2.9501437625197693,3305.2543951756306
noise,0.03453453453453453,denseweight,2.338125633298894,2.9841497925946316,2638.295376530542,3.049521156104598,3583.7112278185887
noise,0.034784784784784785,relevance,2.253644709287341,2.8625864062118893,2427.7738620343894,2.9502460749746233,3285.4920134268546
noise,0.034784784784784785,denseweight,2.3181773948790374,2.9453229136074337,2569.929765124798,3.016659658375758,3469.408541993791
noise,0.035035035035035036,relevance,2.283483300064063,2.897264779751937,2487.0674635652945,2.992306183643954,3392.596234147663
noise,0.035035035035035036,denseweight,2.2972027023338897,2.929356704285552,2542.3757956582676,2.995872936152186,3437.30235748671
noise,0.03528528528528529,relevance,2.277551213339726,2.8477465811819944,2402.484920473358,2.948975505561981,3325.371680254787
noise,0.03528528528528529,denseweight,2.3149668245716444,2.928242140850388,2540.3223817743788,2.9926370704979974,3427.825641367416
noise,0.03553553553553553,relevance,2.2545059151705336,2.8692013325631684,2439.2186106579006,2.9641342895294907,3307.628852101265
noise,0.03553553553553553,denseweight,2.306319865240551,2.9154453717523467,2518.197923942913,2.983544220780939,3416.1539350345156
noise,0.035785785785785784,relevance,2.2751591545763645,2.891245320912548,2476.539948236118,2.984804052358173,3375.1779916790847
noise,0.035785785785785784,denseweight,2.314025569551438,2.9311438194633426,2545.0371024939277,2.977629282033195,3436.8419070695713
noise,0.036036036036036036,relevance,2.263092676008254,2.880337391297109,2458.2601332278027,2.975504121642677,3360.492969095708
noise,0.036036036036036036,denseweight,2.3112968473808837,2.928660896182944,2541.098059102796,2.994943105763769,3447.5066748467098
noise,0.03628628628628629,relevance,2.2496253830591835,2.8774771001781674,2453.4166310409746,2.964897855530697,3308.683151483389
noise,0.03628628628628629,denseweight,2.291791616881161,2.9387629516438287,2558.626588383103,2.9969526750548,3439.5069052651565
noise,0.03653653653653654,relevance,2.292310633470248,2.910449808218978,2509.8935762933374,2.991731568588064,3400.4666065776337
noise,0.03653653653653654,denseweight,2.2931354040448935,2.9179742579006627,2522.6160386646566,2.9852663841458744,3369.9151464466645
noise,0.03678678678678678,relevance,2.2636084797476173,2.859338105474751,2421.860668188993,2.946275626617897,3287.2324264433637
noise,0.03678678678678678,denseweight,2.289517704696664,2.929024600973577,2541.3686654397848,2.9867317998518286,3392.103995656304
noise,0.037037037037037035,relevance,2.272847086026533,2.8991460433671192,2490.202224208634,2.991008581101215,3352.6900050489785
noise,0.037037037037037035,denseweight,2.2774742237122,2.887748050622117,2470.354294735591,2.9591485387543393,3333.7408223211146
noise,0.037287287287287287,relevance,2.2613051803424344,2.891869227423762,2477.605380705713,2.978295486267756,3325.8278772975036
noise,0.037287287287287287,denseweight,2.337103700198258,2.970913080457907,2614.7137610609852,3.0325377539627705,3529.5910092747495
